,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
283,Berczy Park,43.64536000000004,-79.37305999999995,Eastern European Restaurant,European Delight,43.64870976781708,-79.37154525652817
284,Berczy Park,43.64536000000004,-79.37305999999995,Irish Pub,Irish Embassy,43.647918499361516,-79.37727345157903
285,Berczy Park,43.64536000000004,-79.37305999999995,Seafood Restaurant,Tom Jones Steak House,43.64930546026509,-79.37535693462821
289,Berczy Park,43.64536000000004,-79.37305999999995,Moroccan Restaurant,Berber SOCIAL,43.648113752405834,-79.37404622657372
290,Berczy Park,43.64536000000004,-79.37305999999995,French Restaurant,Le Papillon on Front,43.64846271478169,-79.37333196401596
291,Berczy Park,43.64536000000004,-79.37305999999995,Italian Restaurant,St. Lawrence Pizza and Pasta,43.64837838784134,-79.37157761069746
294,Berczy Park,43.64536000000004,-79.37305999999995,American Restaurant,The Hot House Restaurant & Bar,43.64882370529773,-79.37370210886002
295,Berczy Park,43.64536000000004,-79.37305999999995,Bistro,East Thirty-Six,43.648409,-79.375017
296,Berczy Park,43.64536000000004,-79.37305999999995,Portuguese Restaurant,Churrasco St. Lawrence,43.64875419613792,-79.37163366340684
297,Berczy Park,43.64536000000004,-79.37305999999995,Sushi Restaurant,Oyshi Sushi,43.64234005516476,-79.37585304260914
300,Berczy Park,43.64536000000004,-79.37305999999995,Restaurant,"Oliver & Bonacini Café Grill, Yonge and Front",43.64714379216559,-79.3769382034035
301,Berczy Park,43.64536000000004,-79.37305999999995,Tapas Restaurant,Barsa Taberna,43.64894895240844,-79.37211648804114
302,Berczy Park,43.64536000000004,-79.37305999999995,Italian Restaurant,Uncle Tony's Pizza and Pasta,43.64828690534951,-79.37500477402445
303,Berczy Park,43.64536000000004,-79.37305999999995,Steakhouse,Miller Tavern,43.64239153286039,-79.37751186704443
304,Berczy Park,43.64536000000004,-79.37305999999995,Vegetarian / Vegan Restaurant,Cruda Cafe,43.64877310830165,-79.37161409997344
306,Berczy Park,43.64536000000004,-79.37305999999995,Café,Cafe Nicole,43.646907748587225,-79.37442152865991
308,Berczy Park,43.64536000000004,-79.37305999999995,Steakhouse,Wildfire Steakhouse Cosmopolitan,43.64865154609798,-79.37706846610173
309,Berczy Park,43.64536000000004,-79.37305999999995,Diner,Fran's,43.647364016367966,-79.3760469880873
310,Berczy Park,43.64536000000004,-79.37305999999995,Greek Restaurant,Yianni's Kitchen,43.64854394335528,-79.37157615607657
311,Berczy Park,43.64536000000004,-79.37305999999995,Middle Eastern Restaurant,Paramount Fine Foods,43.64895653382317,-79.37238211392413
312,Berczy Park,43.64536000000004,-79.37305999999995,Sushi Restaurant,Ichiban Sushi,43.648591,-79.374284
313,Berczy Park,43.64536000000004,-79.37305999999995,Sushi Restaurant,Pick 6ix,43.64764548097961,-79.37726694070217
314,Caledonia-Fairbanks,43.68784000000005,-79.45045999999995,Mexican Restaurant,Rebozos,43.68477300934671,-79.44958805834105
316,Caledonia-Fairbanks,43.68784000000005,-79.45045999999995,Portuguese Restaurant,Taberna da Minhota,43.68724372583386,-79.44682810996407
317,Caledonia-Fairbanks,43.68784000000005,-79.45045999999995,Dutch Restaurant,Bubby's Bagels,43.6853375491126,-79.44710209965706
318,Caledonia-Fairbanks,43.68784000000005,-79.45045999999995,Café,Oakwood Cafe,43.68662479489259,-79.44452036701963
319,Woburn,43.76812000000007,-79.21760999999998,Mexican Restaurant,"El rey del cabrito, monterrey city mexico",43.7688,-79.2198
320,Woburn,43.76812000000007,-79.21760999999998,Indian Restaurant,Al-Hamd Biryani & Pizza,43.767584639731936,-79.21956957790067
321,Woburn,43.76812000000007,-79.21760999999998,Korean BBQ Restaurant,Korean Grill House,43.7708117291354,-79.21450208834013
323,Leaside,43.709020000000066,-79.36348999999996,Restaurant,The Leaside Pub,43.7104676,-79.3638477
324,Leaside,43.709020000000066,-79.36348999999996,Sushi Restaurant,Kintako Japanese Restaurant,43.71159659251094,-79.36396207124376
329,Leaside,43.709020000000066,-79.36348999999996,Mexican Restaurant,Mucho Burrito Fresh Mexican Grill,43.706746,-79.361707
330,Leaside,43.709020000000066,-79.36348999999996,Sushi Restaurant,Maki Sushi,43.710126553259734,-79.3624657192103
331,Leaside,43.709020000000066,-79.36348999999996,Sushi Restaurant,ND sushi and grill,43.711486,-79.363887
332,Leaside,43.709020000000066,-79.36348999999996,Sushi Restaurant,Mong Sushi & Grill,43.7115185288775,-79.3638717218132
333,Leaside,43.709020000000066,-79.36348999999996,Bagel Shop,The Great Canadian Bagel,43.71327461980094,-79.36502672732136
335,Leaside,43.709020000000066,-79.36348999999996,Peking Duck Restaurant,Tao Northern Chinese Cuisine,43.712281,-79.364335
341,Leaside,43.709020000000066,-79.36348999999996,Middle Eastern Restaurant,Naan & Kabob,43.704803,-79.36152
343,Central Bay Street,43.65609000000007,-79.38492999999994,Gastropub,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917
344,Central Bay Street,43.65609000000007,-79.38492999999994,Modern European Restaurant,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513
345,Central Bay Street,43.65609000000007,-79.38492999999994,Poke Place,Poke Guys,43.65489527525682,-79.38505238381624
346,Central Bay Street,43.65609000000007,-79.38492999999994,Sushi Restaurant,Japango,43.65526771691681,-79.38516506734886
347,Central Bay Street,43.65609000000007,-79.38492999999994,Chinese Restaurant,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398
348,Central Bay Street,43.65609000000007,-79.38492999999994,Chinese Restaurant,Yueh Tung Chinese Restaurant,43.655281263429195,-79.3853365267765
350,Central Bay Street,43.65609000000007,-79.38492999999994,Japanese Restaurant,Rolltation,43.65491791857301,-79.3874242454196
351,Central Bay Street,43.65609000000007,-79.38492999999994,Middle Eastern Restaurant,Somethin' 2 Talk About,43.65839479027968,-79.38533765920816
352,Central Bay Street,43.65609000000007,-79.38492999999994,Seafood Restaurant,Red Lobster,43.656328,-79.383621
353,Central Bay Street,43.65609000000007,-79.38492999999994,Ramen Restaurant,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335
354,Central Bay Street,43.65609000000007,-79.38492999999994,New American Restaurant,JOEY Eaton Centre,43.6560936540828,-79.38187792357716
355,Central Bay Street,43.65609000000007,-79.38492999999994,Thai Restaurant,Salad King,43.65760101432665,-79.38161963017174
356,Central Bay Street,43.65609000000007,-79.38492999999994,Café,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051
357,Central Bay Street,43.65609000000007,-79.38492999999994,Japanese Restaurant,KAKA,43.65745745164475,-79.38419169987876
359,Central Bay Street,43.65609000000007,-79.38492999999994,Steakhouse,Barberian's Steak House,43.65775512925926,-79.38217741375935
360,Central Bay Street,43.65609000000007,-79.38492999999994,Fast Food Restaurant,Crepe Delicious,43.654536488277245,-79.38088885547485
363,Central Bay Street,43.65609000000007,-79.38492999999994,Italian Restaurant,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784
365,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Cafe Plenty,43.65457125894357,-79.38944976536852
366,Central Bay Street,43.65609000000007,-79.38492999999994,Mexican Restaurant,Chipotle Mexican Grill,43.65686,-79.38091
367,Central Bay Street,43.65609000000007,-79.38492999999994,Fast Food Restaurant,Bourbon St. Grill,43.6551351410162,-79.3808225262395
369,Central Bay Street,43.65609000000007,-79.38492999999994,Diner,The Senator Restaurant,43.65564091455335,-79.37919882575557
370,Central Bay Street,43.65609000000007,-79.38492999999994,Italian Restaurant,Trattoria Mercatto,43.65445314470199,-79.3809741075674
371,Central Bay Street,43.65609000000007,-79.38492999999994,Restaurant,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719
372,Central Bay Street,43.65609000000007,-79.38492999999994,Sushi Restaurant,Gallery Sushi,43.6544805461278,-79.39063459151606
373,Central Bay Street,43.65609000000007,-79.38492999999994,Sushi Restaurant,Spring Sushi,43.656252529816086,-79.38065954471074
374,Central Bay Street,43.65609000000007,-79.38492999999994,Middle Eastern Restaurant,Paramount Fine Foods,43.65502870847598,-79.38024513018975
375,Central Bay Street,43.65609000000007,-79.38492999999994,Vietnamese Restaurant,Fine Asian Bowl,43.6553866,-79.3803264
378,Central Bay Street,43.65609000000007,-79.38492999999994,Fast Food Restaurant,KFC,43.6604,-79.3839
379,Central Bay Street,43.65609000000007,-79.38492999999994,Fried Chicken Joint,Hot Star Large Fried Chicken,43.65880844786959,-79.3820352603718
384,Central Bay Street,43.65609000000007,-79.38492999999994,Falafel Restaurant,Pita Pure House,43.658957,-79.385125
385,Central Bay Street,43.65609000000007,-79.38492999999994,Fast Food Restaurant,McDonald's,43.659753,-79.38202
386,Central Bay Street,43.65609000000007,-79.38492999999994,Fried Chicken Joint,Cheers Cut Taiwanese Grilled & Fried,43.658702,-79.382075
388,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Lettieri Espresso Bar + Cafe,43.65918495791716,-79.38726434896633
389,Central Bay Street,43.65609000000007,-79.38492999999994,Restaurant,City Kitchen,43.65401783830981,-79.37982648714211
390,Central Bay Street,43.65609000000007,-79.38492999999994,Restaurant,Teriyaki Experience,43.65988429565999,-79.38787892460823
391,Christie,43.66869000000002,-79.42070999999999,Café,Contra Cafe,43.669107144072974,-79.42610471852032
392,Christie,43.66869000000002,-79.42070999999999,Café,Scout and Cash Caffe,43.66735987720157,-79.41993774586636
393,Christie,43.66869000000002,-79.42070999999999,Italian Restaurant,Vinny’s Panini,43.67067884412717,-79.42614819830024
394,Christie,43.66869000000002,-79.42070999999999,Café,Faema Caffe,43.6710456734398,-79.41929697990417
395,Christie,43.66869000000002,-79.42070999999999,American Restaurant,A&W Canada,43.67146,-79.421643
396,Hillcrest Village,43.802250000000065,-79.35557999999997,Japanese Restaurant,Yoko Japanese Korean Restaurant,43.8049821,-79.354616
399,Thorncliffe Park,43.70142000000004,-79.34904999999998,Indian Restaurant,Hakka Garden,43.704578351261326,-79.34977027417523
401,Thorncliffe Park,43.70142000000004,-79.34904999999998,Middle Eastern Restaurant,Kandahar Kabab,43.70525,-79.348625
402,Thorncliffe Park,43.70142000000004,-79.34904999999998,Fast Food Restaurant,Wendy’s,43.705116503799566,-79.35059756040579
403,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538
405,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Seafood Restaurant,John & Sons Oyster House,43.65065642537144,-79.38161285228475
406,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,American Restaurant,Cactus Club Cafe,43.6495520142626,-79.38167072512041
407,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Vegetarian / Vegan Restaurant,Rosalinda,43.650252483069295,-79.38515575620075
408,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Café,Maman,43.64830873804684,-79.38225333898805
409,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Steakhouse,Hy's Steakhouse,43.649504756476944,-79.38291850488223
410,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Canoe,43.647452066183476,-79.38132001815676
411,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Café,Cafe Landwer,43.64875349932059,-79.3853673607289
412,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Gastropub,King Taps,43.648475974183,-79.38205778358744
413,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Seafood Restaurant,John & Sons Oyster House,43.65060229830571,-79.38155510682869
414,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Café,Dineen Coffee,43.650497,-79.378765
415,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Greek Restaurant,Estiatorio Volos,43.65032912559998,-79.38453301297716
416,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Café,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829
417,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,New American Restaurant,The Chase,43.650951982093595,-79.37942201983014
418,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,American Restaurant,Richmond Station,43.65156872562108,-79.37926594000328
420,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Gluten-free Restaurant,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161
421,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Bymark,43.647217284018005,-79.38125188166379
422,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,American Restaurant,The Gabardine,43.65098801064232,-79.38122513218154
423,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Asian Restaurant,Bosk at Shangri-La,43.649022736761516,-79.38582635521233
424,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Café,Mos Mos Coffee,43.64815919753501,-79.37874450467258
426,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Asian Restaurant,Noodle King,43.65170632794881,-79.38304628912547
427,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Japanese Restaurant,Ninki Izakaya,43.65022782352305,-79.38486260004564
430,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Sushi Restaurant,Tachi,43.65059603893127,-79.38339613055128
431,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Salad Place,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727
432,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Café,Café Plenty,43.6491179354577,-79.37831288380438
433,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Steakhouse,Michael's on Simcoe,43.64826881661747,-79.38632821234134
434,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Latin American Restaurant,Leña,43.651722,-79.379205
435,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Asian Restaurant,Sweet Lulu,43.65055650489936,-79.38117543224395
436,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Steakhouse,Ruth's Chris Steak House,43.6499174,-79.3857238
437,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Taco Place,Colibri,43.651041,-79.384065
438,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Colombian Restaurant,Kojin,43.64939770725357,-79.38609106624851
439,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Salad Place,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704
442,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Sushi Restaurant,JaBistro,43.64968685893743,-79.38809001547467
443,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Italian Restaurant,Mercatto,43.6502431921682,-79.38081989149896
444,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Gastropub,Beerbistro,43.64941904378835,-79.37723726034164
445,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Japanese Restaurant,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041
447,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Fast Food Restaurant,The Burger's Priest,43.64864328298093,-79.38753876719665
448,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Noodle House,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032
449,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Salad Place,Freshii,43.649273084327184,-79.38374831204301
452,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Thai Restaurant,Thai Island,43.64914597811404,-79.38379835292523
453,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Portico,43.651855687900124,-79.37805540906518
454,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Thai Restaurant,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141
455,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Japanese Restaurant,Ki Modern Japanese + Bar,43.647223,-79.3793738
457,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Café,Aroma Espresso Bar,43.64907,-79.38004
458,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Brazilian Restaurant,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071
459,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Bardi's Steak House,43.64622,-79.383074
461,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Japanese Restaurant,Chotto Matte,43.646473,-79.378782
462,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Bannock,43.652101173138405,-79.38117828399939
463,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Café,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012
465,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Seafood Restaurant,Buster's Sea Cove,43.64777410584289,-79.37918080262172
468,"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Italian Restaurant,La Bettola Di Terroni,43.65199330592565,-79.37805579614488
