,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
1333,Lawrence Park,43.72843000000007,-79.38712999999996,Coffee Shop,Tim Hortons,43.72732441416303,-79.37956273555756
1334,Lawrence Park,43.72843000000007,-79.38712999999996,Café,Granite Club President's Lounge,43.73300478882409,-79.38205914552006
1335,Lawrence Park,43.72843000000007,-79.38712999999996,Café,Lunik Co-op,43.72731127063538,-79.37783461678573
1336,Roselawn,43.712080000000064,-79.41847999999997,Café,Jewel & Java Café,43.712466857379965,-79.42799892210871
1337,"Runnymede, The Junction North",43.67646000000008,-79.48271999999997,Café,Seara Bakery and Pastry,43.680842302990285,-79.47289230880898
1338,"Runnymede, The Junction North",43.67646000000008,-79.48271999999997,Coffee Shop,Tim Hortons,43.68047568667204,-79.4759613275528
1339,Weston,43.705070000000035,-79.51803999999998,Coffee Shop,Tim Hortons,43.7008152218159,-79.5116375548898
1340,Weston,43.705070000000035,-79.51803999999998,Coffee Shop,Tim Hortons,43.70090969892793,-79.51169161495478
1341,Weston,43.705070000000035,-79.51803999999998,Coffee Shop,God Bless Canada,43.701064,-79.519152
1342,Weston,43.705070000000035,-79.51803999999998,Café,Perfect Blend Bakery & Espresso Bar,43.700565338134766,-79.51740264892578
1343,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.75998000000004,-79.26939999999995,Coffee Shop,Tim Hortons,43.76601518629963,-79.2710841447115
1344,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.75998000000004,-79.26939999999995,Coffee Shop,Starbucks,43.768181,-79.271665
1345,York Mills West,43.74778000000003,-79.40032999999994,Coffee Shop,Starbucks,43.744871,-79.406289
1346,York Mills West,43.74778000000003,-79.40032999999994,Coffee Shop,Second Cup,43.744732433627526,-79.406180242375
1347,York Mills West,43.74778000000003,-79.40032999999994,Coffee Shop,Tim Hortons,43.7449282,-79.405924
1348,York Mills West,43.74778000000003,-79.40032999999994,Coffee Shop,Tim Hortons,43.74624470656825,-79.40916761755943
1349,York Mills West,43.74778000000003,-79.40032999999994,Coffee Shop,Tim Horton's,43.74455914978267,-79.40440263804643
1350,Davisville North,43.71276000000007,-79.38850999999994,Café,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168
1351,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,De Mello Palheta Coffee Roasters,43.71179137179029,-79.39940300399607
1352,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Starbucks,43.711039,-79.398924
1353,Davisville North,43.71276000000007,-79.38850999999994,Café,Himalayan Java,43.713486181375714,-79.39981137215881
1354,Davisville North,43.71276000000007,-79.38850999999994,Café,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758
1355,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Starbucks,43.706859,-79.39695
1356,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Starbucks,43.705923,-79.389548
1357,Davisville North,43.71276000000007,-79.38850999999994,Café,La Bohème,43.71167599695102,-79.39935123848237
1358,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Starbucks,43.70774693757684,-79.39855597511038
1359,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Tim Hortons,43.70950707691982,-79.39866169363086
1360,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Second Cup,43.704344001380505,-79.38865888961692
1361,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Tim Hortons,43.707501,-79.3966189
1362,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Tim Hortons,43.71489400011398,-79.39977586269379
1363,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Tim Hortons,43.71074607804947,-79.3773733824492
1364,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Timothy's World Coffee,43.70733914888304,-79.39577039032277
1365,Davisville North,43.71276000000007,-79.38850999999994,Café,Second Cup,43.714583000256965,-79.40011973797179
1366,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Timothy's World Coffee,43.706027101909015,-79.38936863344793
1367,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,The Social Blend,43.707711,-79.394978
1368,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Tim Hortons,43.7135684,-79.3781258
1369,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,WFM Coffee Bar,43.71489,-79.37778
1370,Davisville North,43.71276000000007,-79.38850999999994,Coffee Shop,Second Cup,43.707244690141124,-79.39704076132489
1371,"Forest Hill North & West, Forest Hill Road Park",43.69479000000007,-79.41439999999993,Café,Aroma Espresso Bar,43.68816960127832,-79.41259869674182
1372,"Forest Hill North & West, Forest Hill Road Park",43.69479000000007,-79.41439999999993,Café,Hotel Gelato,43.703477773135404,-79.41431071971614
1373,"Forest Hill North & West, Forest Hill Road Park",43.69479000000007,-79.41439999999993,Coffee Shop,The Mad Bean Coffee House,43.70352947682181,-79.4136982823359
1374,"Forest Hill North & West, Forest Hill Road Park",43.69479000000007,-79.41439999999993,Coffee Shop,Starbucks,43.68897,-79.413097
1375,"Forest Hill North & West, Forest Hill Road Park",43.69479000000007,-79.41439999999993,Café,Second Cup,43.688697685124076,-79.41260118073386
1376,"Forest Hill North & West, Forest Hill Road Park",43.69479000000007,-79.41439999999993,Coffee Shop,Second Cup,43.70358303328589,-79.41382429186699
1377,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Café,The Good Neighbour,43.66257807131982,-79.4709859073286
1378,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Café,Baguette & Co,43.66474424891451,-79.45576599655891
1379,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Coffee Shop,Outpost Coffee Roasters,43.656059223768274,-79.45410568774294
1380,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Café,Mattachioni,43.66495951140892,-79.45491212562268
1381,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Café,The Beet Organic Café,43.665339657389666,-79.46713655678533
1382,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Coffee Shop,Hula Girl,43.65978520431169,-79.45363404441129
1383,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Café,Cafe Con Leche,43.6653038319917,-79.45335257688778
1384,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Café,Full Stop,43.66554719312273,-79.46786243242255
1385,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Café,Cool Hand of a Girl,43.66541017820662,-79.46282167660381
1386,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Café,Wallace Espresso,43.664807369728024,-79.45574197943404
1387,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Coffee Shop,Crema Coffee Co.,43.66543423757319,-79.47213703014219
1388,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Coffee Shop,Starbucks,43.665346,-79.471883
1389,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Coffee Shop,Tim Hortons,43.65530175764993,-79.45874154567724
1390,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Café,Hannah's Cafe,43.65417877973123,-79.46270298773376
1391,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Coffee Shop,Coffee Time,43.66474297498355,-79.45889598375813
1392,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Café,The Merseyside,43.65841803703314,-79.45293527208526
1393,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Coffee Shop,Star Cafe,43.65622345108831,-79.45328555768825
1394,"High Park, The Junction South",43.65973000000002,-79.46280999999993,Coffee Shop,Coffee Time,43.655425,-79.45203167881259
1395,Westmount,43.696300000000065,-79.52925999999997,Coffee Shop,Starbucks,43.696338,-79.533398
1396,Westmount,43.696300000000065,-79.52925999999997,Coffee Shop,God Bless Canada,43.701064,-79.519152
1397,"Wexford, Maryvale",43.75075000000004,-79.30053999999996,Coffee Shop,Tim Hortons,43.7455132382073,-79.2952139675617
1398,"Willowdale, Willowdale West",43.77989000000007,-79.44677999999998,Coffee Shop,Tim Hortons,43.7809395,-79.4442308
1399,"Willowdale, Willowdale West",43.77989000000007,-79.44677999999998,Coffee Shop,Tim Hortons,43.7729452,-79.4422894
1400,"North Toronto West,  Lawrence Park",43.71458000000007,-79.40667999999994,Café,Himalayan Java,43.713486181375714,-79.39981137215881
1401,"North Toronto West,  Lawrence Park",43.71458000000007,-79.40667999999994,Coffee Shop,De Mello Palheta Coffee Roasters,43.71179137179029,-79.39940300399607
1402,"North Toronto West,  Lawrence Park",43.71458000000007,-79.40667999999994,Coffee Shop,Starbucks,43.711039,-79.398924
1403,"North Toronto West,  Lawrence Park",43.71458000000007,-79.40667999999994,Café,La Bohème,43.71167599695102,-79.39935123848237
1404,"North Toronto West,  Lawrence Park",43.71458000000007,-79.40667999999994,Coffee Shop,Starbucks,43.71559,-79.40045
1405,"North Toronto West,  Lawrence Park",43.71458000000007,-79.40667999999994,Coffee Shop,Tim Hortons,43.70950707691982,-79.39866169363086
1406,"North Toronto West,  Lawrence Park",43.71458000000007,-79.40667999999994,Coffee Shop,Starbucks,43.707269,-79.3996
1407,"North Toronto West,  Lawrence Park",43.71458000000007,-79.40667999999994,Coffee Shop,Tim Hortons,43.71489400011398,-79.39977586269379
1408,"North Toronto West,  Lawrence Park",43.71458000000007,-79.40667999999994,Coffee Shop,Tim Hortons,43.7072643,-79.3995112
1409,"North Toronto West,  Lawrence Park",43.71458000000007,-79.40667999999994,Café,Second Cup,43.714583000256965,-79.40011973797179
1410,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Café,Ezra's Pound,43.67515283323029,-79.40585846415303
1411,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Creeds Coffee Bar,43.67410020855885,-79.41083780404273
1412,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Café,Haute Coffee,43.675817902127925,-79.40279309076072
1413,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Café,Dish Cooking Studio,43.67406646467061,-79.4107635453081
1414,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Tea Room,Rapido,43.67289531055692,-79.41410783253588
1415,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Café,5 Elements Espresso,43.6736953327356,-79.39603742055805
1416,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Starbucks,43.668615,-79.397387
1417,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Café,L'Espresso Bar Mercurio,43.667607786430985,-79.39920107639665
1418,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Tim Hortons,43.67579963362535,-79.40353178302757
1419,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Tim Hortons,43.67663479864622,-79.41157221794134
1420,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Tim Hortons,43.66817621882997,-79.39768776297564
1421,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Tim Hortons,43.673493041024884,-79.41482037305832
1422,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Country Style,43.675069,-79.406998
1423,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,First And Last Coffee Shop,43.67432,-79.40945
1424,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Café,Salt & Pepper Catering Co,43.67448968742273,-79.39938248037573
1425,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Café,Casa Loma Liberty Caffé,43.677919,-79.409541
1426,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Café,Chai Bar,43.674022,-79.411845
1427,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Havana Coffee Bar,43.6746731290028,-79.3967456967445
1428,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Second Cup,43.66641372619874,-79.40399105911047
1429,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Second Cup (Miles Nadal JCC Fitness),43.66652744237173,-79.4038720660735
1430,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,WFM Coffee Bar,43.67201,-79.39547
1431,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Café,Lettieri Espresso Bar,43.672048461258164,-79.39486241949079
1432,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Daily Perk,43.66729191485423,-79.40392498341943
1433,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Café,elxr,43.671754,-79.394663
1434,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Tea Room,Utea,43.66665377617917,-79.40542830735399
1435,"The Annex, North Midtown, Yorkville",43.674840000000074,-79.40451999999993,Coffee Shop,Tim Hortons,43.66673367918365,-79.40431952476501
1436,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Lit Espresso Bar,43.64584589665229,-79.44882985644458
1437,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Reunion Island Coffee Bar,43.65046251706493,-79.45060981846792
1438,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Café,Fantail,43.64918861123302,-79.45008588853764
1439,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Café,Extra Butter,43.64753717441561,-79.44946908275794
1440,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,I Deal Coffee,43.646341750636346,-79.44345407778789
1441,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Sunny Joe's Cafe,43.647262483135606,-79.44387584869017
1442,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Café,Mitzi's Cafe,43.642927471202576,-79.44216643292867
1443,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Cherry Bomb,43.64147721283786,-79.44713557310148
1444,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Outpost Coffee Roasters,43.656059223768274,-79.45410568774294
1445,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Tim Hortons,43.64445867986715,-79.44805361330509
1446,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Café,Gloria Cafe,43.65324420063263,-79.45167204951947
1447,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Coffee and All That Jazz,43.65147436864978,-79.4514964189698
1448,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Starbucks,43.65347,-79.45159
1449,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Café,Second Cup,43.63966062590862,-79.45032431154577
1450,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Café,La la Bistro,43.643569350242615,-79.44781959056854
1451,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Local Hero,43.64159113745907,-79.44709184832784
1452,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Coffee Time,43.655425,-79.45203167881259
1453,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Tim Hortons,43.65082460994259,-79.43956625531422
1454,"Parkdale, Roncesvalles",43.64777000000004,-79.44988999999998,Coffee Shop,Star Cafe,43.65622345108831,-79.45328555768825
1455,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Cafe Landwer,43.64875349932059,-79.3853673607289
1456,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829
1457,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Maman,43.64830873804684,-79.38225333898805
1458,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.646731,-79.383951
1459,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Bulldog On The Block,43.65065218852629,-79.38414092873634
1460,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033
1461,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Tea Room,DAVIDsTEA,43.650546552943766,-79.38338493349875
1462,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,M Square Coffee Co,43.65121797253777,-79.38355459932247
1463,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,HotBlack Coffee,43.65036434800487,-79.38866907575726
1464,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937
1465,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Dineen Coffee,43.650497,-79.378765
1466,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Mos Mos Coffee,43.64815919753501,-79.37874450467258
1467,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012
1468,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Rialto Espresso Bar,43.648059,-79.389791
1469,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199
1470,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869
1471,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Balzac's Coffee,43.644372584148364,-79.38306470027423
1472,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.650751,-79.388047
1473,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Café Plenty,43.6491179354577,-79.37831288380438
1474,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.645594,-79.386063
1475,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.6468622,-79.3825442
1476,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,The Library Specialty Coffee,43.65441282740799,-79.39090161351724
1477,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Little Nicky's,43.64901385191496,-79.39352086543202
1478,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Strange Love,43.646301465741814,-79.39518379105066
1479,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Cafe Plenty,43.65457125894357,-79.38944976536852
1480,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Aroma Espresso Bar,43.6423209103846,-79.38374932648954
1481,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Versus Coffee,43.65121343781903,-79.37523564828548
1482,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Le Gourmand Café,43.648282339042105,-79.39623145239167
1483,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Red Eye Espresso,43.65114970183438,-79.39014599464723
1484,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Quantum Coffee,43.645467,-79.395369
1485,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Jimmy's Coffee,43.65582710322224,-79.39204216888555
1486,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.646104578197665,-79.38257150352001
1487,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Dark Horse Espresso Bar,43.65056381026066,-79.39701810600826
1488,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.646890531355616,-79.38187054975934
1489,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Tea Room,Tsujiri,43.65537430780922,-79.38535434742991
1490,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.646255967524645,-79.37957346439356
1491,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.649743251720665,-79.3794307872276
1492,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Aroma Espresso Bar,43.64907,-79.38004
1493,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.649256502895255,-79.3911512196064
1494,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.64510181136508,-79.38360972232998
1495,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,French Made,43.64547783756122,-79.39205169247865
1496,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.64902831957521,-79.38159290007317
1497,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859
1498,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051
1499,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.644580752794965,-79.38167197782931
1500,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Tea Room,DAVIDsTEA,43.65521877547618,-79.38094518163427
1501,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Carafted Bean,43.6543408802583,-79.39135490977962
1502,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Mini Bar,43.64716843096524,-79.39579321704292
1503,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,McCafé,43.644490691919735,-79.38110912246584
1504,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.64621307149554,-79.37908847368506
1505,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Nordstrom Ebar,43.654648676831954,-79.38057377013143
1506,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Nespresso Boutique at The Bay,43.65219426747227,-79.3806817737289
1507,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.65596912045543,-79.38268426666406
1508,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Second Cup,43.65602745564191,-79.38057491935326
1509,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Second Cup,43.652980800725366,-79.3774078337122
1510,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.65446528594945,-79.37891894388453
1511,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Dark Horse Espresso Bar,43.64812368827817,-79.39392246152059
1512,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Aroma Espresso Bar,43.65446155341208,-79.38090841333593
1513,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.65389750485192,-79.38424034123153
1514,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.64384835497603,-79.38920385807815
1515,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Uncle Tetsu,43.65603138949496,-79.38350988129672
1516,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.656755,-79.380512
1517,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Aroma Espresso Bar,43.64801315236382,-79.38314899645664
1518,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.648876,-79.38554
1519,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.6485154402442,-79.3857101351568
1520,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.646946165285385,-79.3824948510976
1521,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Second Cup,43.647479,-79.384188
1522,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Cafe de Melbourne,43.656087801489825,-79.38070487601242
1523,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.6573986,-79.3883129
1524,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.649464712058546,-79.3860424294661
1525,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.648007,-79.382059
1526,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.64504164171826,-79.38596295457268
1527,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Tea Room,Presotea,43.65355515034301,-79.3949009030638
1528,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.647192603955325,-79.38095685671752
1529,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Second Cup,43.649347703053635,-79.37937745977749
1530,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.648539738667544,-79.38323081349182
1531,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.64795486604762,-79.37383309017605
1532,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.65602357573824,-79.38877766280795
1533,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Second Cup,43.650343,-79.380523
1534,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Aroma Espresso Bar,43.648224,-79.376352
1535,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.64265659071355,-79.3833577475679
1536,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Aroma Espresso Bar,43.65518516598545,-79.38359359948896
1537,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.6483481,-79.3842282
1538,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Timothy's World Coffee,43.649242646419395,-79.38418101332182
1539,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,AGO Espresso Bar,43.6541461873951,-79.39231147264867
1540,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Starbucks,43.65748,-79.384502
1541,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,The Sandwich Table,43.649449080710994,-79.39081262624394
1542,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.6492356,-79.3820887
1543,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Café,Fresh Start Coffee Co.,43.657377165116216,-79.38439256972293
1544,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Tim Hortons,43.649796052359626,-79.38202261226849
1545,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Coffee Shop,Second Cup,43.644161281398546,-79.3879345015463
